y_adjust,monkey_bid,win,remaining_budget,reward,computer_bid,offer_value,budget_liquid,monkey_final_bid,task_failure,reward_liquid
-288,0.707038362515279,0,1,0,0.921009501649293,3,1.2,0.707038362515279,NaN,-0.15
-400,0.540406371187965,1,0.475272237205562,1,0.524727762794438,1,0.570326684646674,0.540406371187965,NaN,0.15
-288,0.809797558232493,1,0.749396522808006,1,0.250603477191994,1,0.899275827369608,0.809797558232493,NaN,0.15
-72,0.372036070182583,1,0.714996617895073,1,0.285003382104927,1,0.857995941474088,0.372036070182583,NaN,0.15
-425.015023310676,0.542528735632184,0,1,0,0.915293971768518,1,1.2,0.542528735632184,NaN,-0.15
-336.236095335623,1,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
554.693199080247,0.294252873563218,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
-64,0.383474223554072,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
-104,0.364882024400808,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
754.237116935934,0.064367816091954,0,1,0,0.71555264847455,1,1.2,0.064367816091954,NaN,-0.15
352,0.443264418447715,1,0.715480862560397,2,0.284519137439603,2,0.858577035072477,0.443264418447715,NaN,0.45
-312,0.510273347890817,1,0.647468281453212,2,0.352531718546788,2,0.776961937743854,0.510273347890817,NaN,0.45
-348.556720053513,0.551724137931034,0,1,0,0.595787046732818,1,1.2,0.551724137931034,NaN,-0.15
-662.184262617504,0.827586206896552,1,0.374368720875974,2,0.625631279124026,2,0.449242465051169,0.827586206896552,NaN,0.45
-610.306084299773,0.891954022988506,0,1,0,0.971901845644636,3,1.2,0.891954022988506,NaN,-0.15
123.767465013646,0.779310344827586,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
-384,0.554824669149515,1,0.652245992579755,3,0.347754007420245,3,0.782695191095706,0.554824669149515,NaN,0.75
-480,0.877164377344268,1,0.793495752401064,1,0.206504247598936,1,0.952194902881277,0.877164377344268,NaN,0.15
-240,0.721963189402716,1,0.892378542780373,2,0.107621457219627,2,1.07085425133645,0.721963189402716,NaN,0.45
-120,0.141061711199008,0,1,0,0.539179940264984,1,1.2,0.141061711199008,NaN,-0.15
16,0.295103678973565,0,1,0,0.397886610639597,2,1.2,0.295103678973565,NaN,-0.15
624,0.145670564308156,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
144,0.0464349918792589,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
-232,0.92827440934635,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
112,0.327713480352298,0,1,0,0.575447433451591,2,1.2,0.327713480352298,NaN,-0.15
-56,0.432087675985096,1,0.736762438622223,3,0.263237561377777,3,0.884114926346667,0.432087675985096,NaN,0.75
8,0.661739517741973,0,1,0,0.704022204440054,3,1.2,0.661739517741973,NaN,-0.15
-59.4379401609767,0.202298850574713,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
48,0.735577749386708,1,0.888227712994079,1,0.111772287005921,1,1.06587325559289,0.735577749386708,NaN,0.15
304,0.429228622741563,0,1,0,0.957055893460529,3,1.2,0.429228622741563,NaN,-0.15
-152,0.440339404193292,0,1,0,0.698458833867749,1,1.2,0.440339404193292,NaN,-0.15
-168,0.566504031398224,1,0.661948626631302,2,0.338051373368699,2,0.794338351957562,0.566504031398224,NaN,0.45
400,0.420827238043967,0,1,0,0.924008744984939,1,1.2,0.420827238043967,NaN,-0.15
-160,0.452525153225733,1,0.619057190189697,2,0.380942809810303,2,0.742868628227636,0.452525153225733,NaN,0.45
-232,0.277845346026555,0,1,0,0.699293071156484,1,1.2,0.277845346026555,NaN,-0.15
-248,0.886071134319791,1,0.53625593048891,3,0.46374406951109,3,0.643507116586692,0.886071134319791,NaN,0.75
536,0.161753953172237,0,1,0,0.429265151259773,2,1.2,0.161753953172237,NaN,-0.15
376,0.340381914976657,1,0.953694017626608,1,0.0463059823733918,1,1.14443282115193,0.340381914976657,NaN,0.15
424,0.373244059552026,1,0.81429974032252,3,0.18570025967748,3,0.977159688387024,0.373244059552026,NaN,0.75
296,0.50172626509891,1,0.56983375330642,3,0.43016624669358,3,0.683800503967703,0.50172626509891,NaN,0.75
-89.1945523604826,0.220689655172414,0,1,0,0.573033541432474,3,1.2,0.220689655172414,NaN,-0.15
-208,0.270759271560116,1,0.761978175450552,2,0.238021824549448,2,0.914373810540662,0.270759271560116,NaN,0.45
-226.937475609388,0.441379310344828,0,1,0,0.966128657648297,3,1.2,0.441379310344828,NaN,-0.15
336,0.316715605232572,0,1,0,0.434173592159323,2,1.2,0.316715605232572,NaN,-0.15
80,0.532758866629158,1,0.513701547781565,2,0.486298452218435,2,0.616441857337878,0.532758866629158,NaN,0.45
440,0.160277864121779,0,1,0,0.741696331486312,1,1.2,0.160277864121779,NaN,-0.15
-256,0.709701673174613,1,0.323079999849597,3,0.676920000150403,3,0.387695999819517,0.709701673174613,NaN,0.75
320,0.225984938480667,0,1,0,0.705110605157742,1,1.2,0.225984938480667,NaN,-0.15
-576,0.86828106245596,1,0.57294523604094,1,0.42705476395906,1,0.687534283249128,0.86828106245596,NaN,0.15
-584,0.782911383231743,1,0.813400327243805,3,0.186599672756195,3,0.976080392692566,0.782911383231743,NaN,0.75
-216,0.641162411333339,1,0.66716185918867,3,0.33283814081133,3,0.800594231026404,0.641162411333339,NaN,0.75
416,0.23448703250583,0,1,0,0.499984383929155,3,1.2,0.23448703250583,NaN,-0.15
168,0.410637345838169,0,1,0,0.502168785275966,3,1.2,0.410637345838169,NaN,-0.15
-104,0.471740194284211,1,0.755128199497943,1,0.244871800502057,1,0.906153839397531,0.471740194284211,NaN,0.15
-696.397161443466,0.935632183908046,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
674.050855330114,0.15632183908046,0,1,0,0.177375110784587,1,1.2,0.15632183908046,NaN,-0.15
-32,0.279777971659131,1,0.788137659521555,1,0.211862340478445,1,0.945765191425866,0.279777971659131,NaN,0.15
-655.353048379627,0.827586206896552,1,0.637461696660413,2,0.362538303339588,2,0.764954035992495,0.827586206896552,NaN,0.45
-184.083454581355,0.898850574712644,1,0.121945581224037,2,0.878054418775963,2,0.146334697468844,0.898850574712644,NaN,0.45
320,0.19452417450179,0,1,0,0.554874248745964,2,1.2,0.19452417450179,NaN,-0.15
